Date,Open,High,Low,Close,Volume,Adjusted Close
2010-04-06,62.05,62.05,62.05,62.05,100.0,54.43
2010-04-05,62.75,62.75,62.75,62.75,100.0,55.04
2010-04-01,62.75,62.75,62.75,62.75,0.0,55.04
2010-03-31,62.75,62.75,62.75,62.75,100.0,55.04
2010-03-30,62.51,62.51,62.51,62.51,0.0,54.83
2010-03-29,62.5,62.51,62.5,62.51,500.0,54.83
2010-03-26,62.01,62.5,62.01,62.5,300.0,54.82
2010-03-25,62.02,62.02,62.02,62.02,0.0,54.4
2010-03-24,62.02,62.02,62.02,62.02,300.0,54.4
2010-03-23,63.5,64.0,63.5,64.0,7000.0,56.14
2010-03-22,63.5,63.5,63.49,63.49,300.0,55.69
2010-03-19,63.5,63.5,63.5,63.5,0.0,55.7
2010-03-18,63.5,63.5,63.5,63.5,0.0,55.7
2010-03-17,62.51,63.5,61.67,63.5,1400.0,55.7
2010-03-16,63.01,63.5,62.51,63.49,1500.0,55.69
2010-03-15,64.0,64.0,64.0,64.0,0.0,56.14
2010-03-12,64.0,64.0,64.0,64.0,0.0,56.14
2010-03-11,61.68,64.0,61.68,64.0,3100.0,56.14
2010-03-10,62.97,62.97,62.97,62.97,400.0,55.1
2010-03-09,61.65,61.65,61.65,61.65,0.0,53.95
2010-03-08,61.65,61.65,61.65,61.65,200.0,53.95
2010-03-05,61.47,61.47,61.47,61.47,0.0,53.79
2010-03-04,61.43,61.47,61.43,61.47,400.0,53.79
2010-03-03,62.99,62.99,62.99,62.99,0.0,55.12
2010-03-02,62.55,62.99,62.55,62.99,300.0,55.12
2010-03-01,61.02,61.02,61.02,61.02,0.0,53.39
2010-02-26,61.02,61.02,61.02,61.02,0.0,53.39
2010-02-25,61.02,61.02,61.02,61.02,0.0,53.39
2010-02-24,61.03,61.03,61.02,61.02,500.0,53.39
2010-02-23,63.05,63.05,63.05,63.05,0.0,55.17
2010-02-22,62.99,63.05,62.99,63.05,1300.0,55.17
2010-02-19,62.75,62.75,62.75,62.75,0.0,54.91
2010-02-18,62.75,62.75,62.75,62.75,0.0,54.91
2010-02-17,62.75,62.75,62.75,62.75,0.0,54.91
2010-02-16,61.86,62.75,61.86,62.75,600.0,54.91
2010-02-12,62.14,63.0,62.14,63.0,1700.0,55.13
2010-02-11,63.25,63.25,61.31,61.31,300.0,53.65
2010-02-10,62.99,63.21,62.99,63.21,5700.0,55.31
2010-02-09,63.1,63.14,63.0,63.14,700.0,55.25
2010-02-08,60.0,63.0,59.0,63.0,4700.0,55.13
2010-02-05,59.06,59.06,59.06,59.06,200.0,51.68
2010-02-04,61.31,61.31,61.31,61.31,200.0,53.65
2010-02-03,60.5,60.5,60.5,60.5,0.0,52.94
2010-02-02,60.5,60.5,60.5,60.5,200.0,52.94
2010-02-01,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-29,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-28,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-27,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-26,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-25,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-22,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-21,61.99,63.0,60.01,63.0,4700.0,55.13
2010-01-20,63.24,63.24,63.24,63.24,0.0,55.34
2010-01-19,63.24,63.24,63.24,63.24,0.0,55.34
2010-01-18,63.24,63.24,63.24,63.24,0.0,55.34
2010-01-15,63.24,63.24,63.24,63.24,100.0,55.34
2010-01-14,63.99,63.99,63.99,63.99,0.0,55.99
2010-01-13,63.99,63.99,63.99,63.99,0.0,55.99
2010-01-12,63.99,63.99,63.99,63.99,0.0,55.99
2010-01-11,63.99,63.99,63.99,63.99,0.0,55.99
2010-01-08,63.99,63.99,63.99,63.99,0.0,55.99
2010-01-07,63.99,63.99,63.99,63.99,100.0,55.99
2010-01-06,60.31,65.0,60.3,62.0,3900.0,54.25
2010-01-05,63.0,63.0,63.0,63.0,0.0,55.13
2010-01-04,62.77,63.0,62.77,63.0,2100.0,55.13
2009-12-31,62.91,62.91,60.71,60.71,600.0,53.12
2009-12-30,62.91,62.91,62.91,62.91,0.0,55.05
2009-12-29,62.91,62.91,62.91,62.91,100.0,55.05
2009-12-24,60.7,60.7,60.0,60.7,700.0,53.11
2009-12-23,60.7,60.7,60.7,60.7,200.0,53.11
2009-12-22,60.79,60.79,60.79,60.79,0.0,53.19
2009-12-21,60.79,60.79,60.79,60.79,0.0,53.19
2009-12-18,61.2,61.2,60.79,60.79,800.0,53.19
2009-12-17,61.01,61.01,61.01,61.01,300.0,53.39
2009-12-16,61.01,61.01,61.01,61.01,100.0,53.39
2009-12-15,60.6,60.6,60.6,60.6,100.0,53.03
2009-12-14,61.94,61.95,60.56,60.56,700.0,52.99
2009-12-11,61.0,61.0,61.0,61.0,0.0,53.38
2009-12-10,61.0,61.0,61.0,61.0,0.0,53.25
2009-12-09,61.0,61.0,61.0,61.0,0.0,53.25
2009-12-08,61.0,61.0,61.0,61.0,0.0,53.25
2009-12-07,61.0,61.0,61.0,61.0,0.0,53.25
2009-12-04,61.0,61.0,61.0,61.0,700.0,53.25
2009-12-03,60.02,60.02,60.02,60.02,0.0,52.39
2009-12-02,60.02,60.02,60.02,60.02,0.0,52.39
2009-12-01,60.02,60.02,60.02,60.02,0.0,52.39
2009-11-30,60.02,60.02,60.02,60.02,300.0,52.39
2009-11-27,63.09,63.09,63.09,63.09,0.0,55.07
2009-11-26,63.11,63.11,63.09,63.09,400.0,55.07
2009-11-25,66.5,66.5,66.5,66.5,0.0,58.05
2009-11-24,66.5,66.5,66.5,66.5,300.0,58.05
2009-11-23,66.5,66.5,66.5,66.5,0.0,58.05
2009-11-20,64.51,66.5,64.5,66.5,2200.0,58.05
2009-11-19,64.51,64.55,64.5,64.5,4800.0,56.3
2009-11-18,64.5,64.56,64.5,64.55,4100.0,56.34
2009-11-17,63.98,63.98,63.98,63.98,0.0,55.85
2009-11-16,62.0,63.98,62.0,63.98,8300.0,55.85
2009-11-13,61.0,61.0,61.0,61.0,0.0,53.25
2009-11-12,61.0,61.0,61.0,61.0,800.0,53.25
2009-11-11,60.0,61.0,60.0,61.0,2800.0,53.25
2009-11-10,59.99,59.99,59.99,59.99,0.0,52.36
2009-11-09,60.0,60.0,59.99,59.99,400.0,52.36
2009-11-06,60.0,60.0,60.0,60.0,1000.0,52.37
2009-11-05,60.67,60.67,60.67,60.67,0.0,52.96
2009-11-04,59.52,60.67,59.5,60.67,2100.0,52.96
2009-11-03,60.72,60.72,60.72,60.72,0.0,53.0
2009-11-02,59.01,60.72,59.0,60.72,2100.0,53.0
2009-10-30,59.0,59.0,59.0,59.0,0.0,51.5
2009-10-29,59.18,59.18,59.0,59.0,500.0,51.5
2009-10-28,60.95,60.95,60.95,60.95,0.0,53.2
2009-10-27,59.01,60.95,59.01,60.95,600.0,53.2
2009-10-26,60.55,60.55,60.51,60.51,300.0,52.82
2009-10-23,58.15,58.15,58.15,58.15,0.0,50.76
2009-10-22,58.15,58.15,58.15,58.15,0.0,50.76
2009-10-21,58.15,58.15,58.15,58.15,0.0,50.76
2009-10-20,59.15,59.15,58.15,58.15,1100.0,50.76
2009-10-19,58.99,59.0,58.99,59.0,400.0,51.5
2009-10-16,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-15,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-14,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-13,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-09,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-08,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-07,61.01,61.01,61.01,61.01,0.0,53.25
2009-10-06,61.16,61.16,61.01,61.01,1000.0,53.25
2009-10-05,61.0,61.0,61.0,61.0,0.0,53.25
2009-10-02,61.0,61.0,61.0,61.0,100.0,53.25
2009-10-01,59.03,59.03,59.03,59.03,200.0,51.53
2009-09-30,59.01,59.01,59.01,59.01,200.0,51.51
2009-09-29,58.83,58.83,58.8,58.8,400.0,51.33
2009-09-28,58.01,58.01,58.01,58.01,0.0,50.64
2009-09-25,58.01,58.01,58.01,58.01,0.0,50.64
2009-09-24,58.01,58.01,58.01,58.01,500.0,50.64
2009-09-23,60.0,60.0,60.0,60.0,0.0,52.37
2009-09-22,59.15,60.0,59.15,60.0,300.0,52.37
2009-09-21,59.01,59.01,59.01,59.01,800.0,51.51
2009-09-18,59.26,59.26,59.25,59.25,400.0,51.72
2009-09-17,59.0,59.0,59.0,59.0,0.0,51.5
2009-09-16,59.0,59.0,59.0,59.0,1000.0,51.5
2009-09-15,58.99,60.24,58.99,60.24,2300.0,52.58
2009-09-14,57.35,58.0,57.35,58.0,800.0,50.63
2009-09-11,57.0,57.0,57.0,57.0,0.0,49.75
2009-09-10,58.98,59.75,56.28,57.0,6900.0,49.62
2009-09-09,58.35,58.35,57.01,57.01,300.0,49.63
2009-09-08,58.5,58.5,58.5,58.5,2000.0,50.93
2009-09-04,58.0,58.0,58.0,58.0,400.0,50.49
2009-09-03,56.5,58.49,54.54,58.49,800.0,50.92
2009-09-02,57.0,57.0,56.5,56.5,700.0,49.19
2009-09-01,57.1,57.1,57.1,57.1,300.0,49.71
2009-08-31,57.32,57.32,57.25,57.25,600.0,49.84
2009-08-28,57.25,57.25,57.15,57.15,600.0,49.75
2009-08-27,57.61,57.61,57.61,57.61,200.0,50.15
2009-08-26,57.61,57.61,57.61,57.61,100.0,50.15
2009-08-25,56.51,56.51,56.51,56.51,0.0,49.2
2009-08-24,56.51,56.51,56.51,56.51,400.0,49.2
2009-08-21,56.72,56.72,56.72,56.72,100.0,49.38
2009-08-20,55.76,55.76,55.5,55.5,800.0,48.32
2009-08-19,57.0,57.0,57.0,57.0,0.0,49.62
2009-08-18,57.0,57.0,57.0,57.0,200.0,49.62
2009-08-17,57.01,57.01,57.01,57.01,200.0,49.63
2009-08-14,58.5,58.5,58.5,58.5,0.0,50.93
2009-08-13,58.5,58.5,58.5,58.5,100.0,50.93
2009-08-12,58.5,58.5,58.5,58.5,0.0,50.93
2009-08-11,58.5,58.5,58.5,58.5,0.0,50.93
2009-08-10,58.5,58.5,58.5,58.5,900.0,50.93
2009-08-07,57.52,59.0,57.5,58.5,1200.0,50.93
2009-08-06,59.64,59.64,59.64,59.64,0.0,51.92
2009-08-05,55.0,59.64,55.0,59.64,2500.0,51.92
2009-08-04,54.01,54.01,54.01,54.01,0.0,47.02
2009-07-31,54.01,54.01,54.01,54.01,0.0,47.02
2009-07-30,54.01,54.01,54.01,54.01,0.0,47.02
2009-07-29,54.51,54.51,54.01,54.01,1600.0,47.02
2009-07-28,54.5,54.5,54.5,54.5,200.0,47.45
2009-07-27,54.62,54.62,54.62,54.62,0.0,47.55
2009-07-24,54.0,54.62,54.0,54.62,500.0,47.55
2009-07-23,58.0,58.0,58.0,58.0,0.0,50.49
2009-07-22,58.0,58.0,58.0,58.0,0.0,50.49
2009-07-21,58.0,58.0,58.0,58.0,0.0,50.49
2009-07-20,58.0,58.0,58.0,58.0,1000.0,50.49
2009-07-17,57.0,58.0,57.0,58.0,700.0,50.49
2009-07-16,58.0,58.0,58.0,58.0,0.0,50.49
2009-07-15,58.0,58.0,58.0,58.0,200.0,50.49
2009-07-14,57.5,57.5,57.5,57.5,0.0,50.06
2009-07-13,57.5,57.5,57.5,57.5,0.0,50.06
2009-07-10,57.5,57.5,57.5,57.5,0.0,50.06
2009-07-09,55.0,57.5,55.0,57.5,1800.0,50.06
2009-07-08,60.0,60.0,60.0,60.0,0.0,52.24
2009-07-07,60.0,60.0,60.0,60.0,0.0,52.24
2009-07-06,60.0,60.0,60.0,60.0,0.0,52.24
2009-07-03,60.0,60.0,60.0,60.0,100.0,52.24
2009-07-02,60.25,60.25,60.25,60.25,0.0,52.45
2009-06-30,60.25,60.25,60.25,60.25,300.0,52.45
2009-06-29,59.98,59.98,59.98,59.98,400.0,52.22
2009-06-26,59.75,59.75,59.75,59.75,0.0,52.02
2009-06-25,59.75,59.75,59.75,59.75,0.0,52.02
2009-06-24,59.75,59.75,59.75,59.75,0.0,52.02
2009-06-23,59.75,59.75,59.75,59.75,0.0,52.02
2009-06-22,59.75,59.75,59.75,59.75,300.0,52.02
2009-06-19,59.0,59.0,59.0,59.0,0.0,51.36
2009-06-18,59.0,59.0,59.0,59.0,300.0,51.36
2009-06-17,59.2,59.2,58.5,58.5,1300.0,50.93
2009-06-16,58.62,58.62,58.62,58.62,600.0,51.03
2009-06-15,58.5,58.5,58.5,58.5,300.0,50.93
2009-06-12,58.28,58.28,58.28,58.28,700.0,50.74
2009-06-11,58.1,58.1,58.1,58.1,0.0,50.58
2009-06-10,58.1,58.1,58.1,58.1,200.0,50.45
2009-06-09,58.12,58.12,58.12,58.12,0.0,50.47
2009-06-08,58.12,58.12,58.12,58.12,300.0,50.47
2009-06-05,58.0,58.0,58.0,58.0,400.0,50.36
2009-06-04,58.0,58.0,58.0,58.0,0.0,50.36
2009-06-03,56.85,58.0,56.85,58.0,600.0,50.36
2009-06-02,56.0,56.0,56.0,56.0,0.0,48.63
2009-06-01,55.5,56.0,55.5,56.0,300.0,48.63
2009-05-29,55.0,55.0,55.0,55.0,20100.0,47.76
2009-05-28,55.0,55.0,55.0,55.0,300.0,47.76
2009-05-27,56.0,56.0,56.0,56.0,0.0,48.63
2009-05-26,56.0,56.01,55.9,56.0,10400.0,48.63
2009-05-25,55.0,56.0,55.0,56.0,800.0,48.63
2009-05-22,55.55,55.55,55.55,55.55,0.0,48.24
2009-05-21,55.55,55.55,55.55,55.55,200.0,48.24
2009-05-20,55.99,56.0,55.99,56.0,500.0,48.63
2009-05-19,55.76,55.76,55.75,55.75,400.0,48.41
2009-05-15,56.75,58.0,56.75,58.0,2900.0,50.36
2009-05-14,53.08,54.51,53.08,54.51,1700.0,47.33
2009-05-13,56.0,56.99,53.01,53.99,1900.0,46.88
2009-05-12,53.02,53.02,53.02,53.02,200.0,46.04
2009-05-11,54.0,55.99,54.0,55.99,1800.0,48.62
2009-05-08,54.0,54.0,53.0,53.0,1100.0,46.02
2009-05-07,54.0,54.0,54.0,54.0,2000.0,46.89
2009-05-06,53.5,54.01,53.5,54.01,1400.0,46.9
2009-05-05,51.04,52.0,51.03,52.0,25400.0,45.15
2009-05-04,51.0,51.0,51.0,51.0,0.0,44.29
2009-05-01,51.0,51.0,51.0,51.0,0.0,44.29
2009-04-30,51.0,51.0,51.0,51.0,900.0,44.29
2009-04-29,50.99,51.0,50.99,51.0,1100.0,44.29
2009-04-28,50.05,50.05,50.05,50.05,0.0,43.46
2009-04-27,50.05,50.05,50.05,50.05,0.0,43.46
2009-04-24,50.05,50.05,50.05,50.05,200.0,43.46
2009-04-23,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-22,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-21,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-20,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-17,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-16,49.53,49.53,49.53,49.53,0.0,43.01
2009-04-15,49.04,52.0,49.03,49.53,1200.0,43.01
2009-04-14,49.96,49.96,49.96,49.96,300.0,43.38
2009-04-13,47.53,47.53,47.5,47.5,700.0,41.25
2009-04-09,49.0,49.0,49.0,49.0,0.0,42.55
2009-04-08,49.0,49.0,49.0,49.0,0.0,42.55
2009-04-07,49.0,49.0,49.0,49.0,900.0,42.55
2009-04-06,49.0,49.0,48.0,49.0,3400.0,42.55
2009-04-03,49.0,49.0,49.0,49.0,0.0,42.55
2009-04-02,49.0,49.0,49.0,49.0,0.0,42.55
2009-04-01,49.0,49.0,49.0,49.0,0.0,42.55
2009-03-31,49.01,49.01,49.0,49.0,600.0,42.55
2009-03-30,51.0,51.0,50.0,50.0,800.0,43.42
2009-03-27,50.5,51.0,50.0,51.0,1500.0,44.29
2009-03-26,51.0,51.0,50.5,50.5,600.0,43.85
2009-03-25,51.0,51.2,51.0,51.2,700.0,44.46
2009-03-24,49.5,51.0,49.5,51.0,1600.0,44.29
2009-03-23,49.0,50.0,49.0,50.0,2800.0,43.42
2009-03-20,49.0,49.0,49.0,49.0,0.0,42.55
2009-03-19,49.0,49.0,49.0,49.0,500.0,42.55
2009-03-18,48.56,48.56,48.56,48.56,0.0,42.17
2009-03-17,48.56,48.56,48.56,48.56,0.0,42.17
2009-03-16,50.0,50.0,48.56,48.56,300.0,42.17
2009-03-13,48.56,48.56,48.56,48.56,300.0,42.17
2009-03-12,49.25,49.25,49.25,49.25,0.0,42.77
2009-03-11,49.0,49.25,49.0,49.25,900.0,42.64
2009-03-10,48.0,48.0,48.0,48.0,300.0,41.55
2009-03-09,49.0,49.0,49.0,49.0,0.0,42.42
2009-03-06,49.0,49.0,49.0,49.0,0.0,42.42
2009-03-05,49.0,49.0,49.0,49.0,0.0,42.42
2009-03-04,49.0,49.0,49.0,49.0,0.0,42.42
2009-03-03,49.0,49.0,49.0,49.0,100.0,42.42
2009-03-02,49.01,49.01,49.01,49.01,400.0,42.43
2009-02-27,50.65,51.99,50.65,51.99,3100.0,45.01
2009-02-26,49.01,50.01,49.0,50.0,800.0,43.28
2009-02-25,49.0,50.49,49.0,50.49,5100.0,43.71
2009-02-24,46.01,46.01,46.0,46.0,300.0,39.82
2009-02-23,52.99,52.99,46.71,46.71,500.0,40.44
2009-02-20,49.51,49.51,49.5,49.5,200.0,42.85
2009-02-19,50.0,50.0,50.0,50.0,600.0,43.28
2009-02-18,50.01,50.01,50.01,50.01,100.0,43.29
2009-02-17,51.5,51.5,51.5,51.5,0.0,44.58
2009-02-13,51.5,51.5,51.5,51.5,0.0,44.58
2009-02-12,51.5,51.5,51.5,51.5,0.0,44.58
2009-02-11,51.5,51.5,51.5,51.5,300.0,44.58
2009-02-10,51.5,51.5,51.5,51.5,0.0,44.58
2009-02-09,51.49,51.5,51.49,51.5,1400.0,44.58
2009-02-06,50.75,50.75,50.75,50.75,100.0,43.93
2009-02-05,50.0,51.5,50.0,51.5,1000.0,44.58
2009-02-04,50.0,50.0,50.0,50.0,0.0,43.28
2009-02-03,50.0,50.0,50.0,50.0,0.0,43.28
2009-02-02,50.0,50.0,50.0,50.0,1000.0,43.28
2009-01-30,49.0,50.0,49.0,50.0,600.0,43.28
2009-01-29,49.0,49.0,49.0,49.0,1600.0,42.42
2009-01-28,49.0,49.0,49.0,49.0,0.0,42.42
2009-01-27,49.0,49.0,49.0,49.0,600.0,42.42
2009-01-26,49.0,49.0,49.0,49.0,0.0,42.42
2009-01-23,49.0,49.0,48.99,49.0,500.0,42.42
2009-01-22,50.5,51.0,50.5,51.0,700.0,44.15
2009-01-21,50.51,50.51,50.51,50.51,0.0,43.73
2009-01-20,50.51,50.51,50.51,50.51,100.0,43.73
2009-01-19,51.0,51.0,51.0,51.0,0.0,44.15
2009-01-16,51.0,51.0,51.0,51.0,0.0,44.15
2009-01-15,51.0,51.0,51.0,51.0,100.0,44.15
2009-01-14,50.5,50.5,50.5,50.5,3500.0,43.72
2009-01-13,48.61,50.5,48.5,50.5,3000.0,43.72
2009-01-12,48.55,48.55,48.55,48.55,100.0,42.03
2009-01-09,48.51,52.99,48.51,52.99,500.0,45.87
2009-01-08,50.99,51.0,50.99,51.0,400.0,44.15
2009-01-07,50.0,50.0,50.0,50.0,100.0,43.28
2009-01-06,50.0,50.0,50.0,50.0,500.0,43.28
2009-01-05,48.0,48.5,48.0,48.41,6700.0,41.91
2009-01-02,48.0,48.0,48.0,48.0,0.0,41.55
2008-12-31,47.0,48.0,46.5,48.0,1500.0,41.55
2008-12-30,47.49,47.49,47.49,47.49,0.0,41.11
2008-12-29,47.49,47.49,47.49,47.49,0.0,41.11
2008-12-24,46.52,47.49,46.52,47.49,500.0,41.02
2008-12-23,46.53,47.0,46.52,46.52,900.0,40.18
2008-12-22,47.0,47.0,47.0,47.0,500.0,40.6
2008-12-19,49.0,49.0,46.26,46.26,600.0,39.96
2008-12-18,50.02,50.02,50.02,50.02,200.0,43.2
2008-12-17,50.02,50.02,50.02,50.02,500.0,43.2
2008-12-16,50.01,50.02,50.01,50.02,2500.0,43.2
2008-12-15,51.5,52.0,49.99,51.99,2600.0,44.91
2008-12-12,52.0,52.0,47.9,47.92,1100.0,41.39
2008-12-11,52.0,52.0,52.0,52.0,1100.0,44.91
2008-12-10,52.0,52.0,52.0,52.0,0.0,44.78
2008-12-09,52.01,52.01,52.0,52.0,200.0,44.78
2008-12-08,52.0,52.01,52.0,52.0,500.0,44.78
2008-12-05,50.5,51.89,49.99,51.89,2000.0,44.69
2008-12-04,50.75,50.75,50.75,50.75,0.0,43.71
2008-12-03,50.75,50.75,50.74,50.75,2600.0,43.71
2008-12-02,50.77,51.01,50.77,51.0,2400.0,43.92
2008-12-01,52.0,52.0,52.0,52.0,500.0,44.78
2008-11-28,45.01,51.97,45.01,51.97,2600.0,44.76
2008-11-27,49.0,49.0,49.0,49.0,600.0,42.2
2008-11-26,49.0,49.0,49.0,49.0,200.0,42.2
2008-11-25,48.99,49.0,48.99,49.0,500.0,42.2
2008-11-24,49.0,49.0,49.0,49.0,1500.0,42.2
2008-11-21,48.01,48.01,47.0,47.0,1500.0,40.48
2008-11-20,49.02,52.0,49.0,50.15,2500.0,43.19
2008-11-19,53.0,53.0,53.0,53.0,0.0,45.65
2008-11-18,52.0,53.0,52.0,53.0,1100.0,45.65
2008-11-17,52.0,52.0,52.0,52.0,200.0,44.78
2008-11-14,52.0,52.0,52.0,52.0,0.0,44.78
2008-11-13,52.0,52.0,52.0,52.0,500.0,44.78
2008-11-12,54.02,54.02,54.0,54.0,1300.0,46.51
2008-11-11,59.5,59.5,57.5,57.5,1000.0,49.52
2008-11-10,61.0,61.0,59.75,59.75,400.0,51.46
2008-11-07,62.5,62.5,62.0,62.0,3400.0,53.4
2008-11-06,62.0,62.0,62.0,62.0,200.0,53.4
2008-11-05,63.5,63.5,63.5,63.5,0.0,54.69
2008-11-04,63.5,63.5,63.5,63.5,0.0,54.69
2008-11-03,63.5,63.5,63.5,63.5,0.0,54.69
2008-10-31,63.5,63.5,63.5,63.5,0.0,54.69
2008-10-30,61.99,63.5,61.99,63.5,500.0,54.69
2008-10-29,63.01,64.98,63.01,64.98,500.0,55.96
2008-10-28,64.0,64.0,64.0,64.0,2100.0,55.12
2008-10-27,63.0,63.01,62.21,63.01,6000.0,54.27
2008-10-24,63.0,63.05,63.0,63.05,2100.0,54.3
2008-10-23,64.0,64.0,64.0,64.0,1000.0,55.12
2008-10-22,65.01,65.01,65.01,65.01,200.0,55.99
2008-10-21,65.0,66.0,65.0,65.0,600.0,55.98
2008-10-20,64.0,65.99,64.0,65.99,400.0,56.83
2008-10-17,66.95,66.95,63.99,66.0,6300.0,56.84
2008-10-16,66.01,67.0,66.0,67.0,900.0,57.7
2008-10-15,67.51,67.51,67.0,67.0,2200.0,57.7
2008-10-14,70.0,70.0,68.0,68.0,500.0,58.56
2008-10-10,66.03,66.03,66.0,66.0,2300.0,56.84
2008-10-09,70.0,71.0,70.0,70.0,2300.0,60.29
2008-10-08,69.75,71.5,69.75,71.5,400.0,61.58
2008-10-07,70.06,70.06,70.0,70.0,2900.0,60.29
2008-10-06,77.99,77.99,77.99,77.99,0.0,67.17
2008-10-03,77.99,77.99,77.99,77.99,0.0,67.17
2008-10-02,75.5,77.99,75.5,77.99,600.0,67.17
2008-10-01,75.5,75.5,75.5,75.5,1500.0,65.02
2008-09-30,75.75,75.75,75.75,75.75,500.0,65.24
2008-09-29,76.99,77.0,76.25,76.25,1400.0,65.67
2008-09-26,75.5,76.0,75.5,76.0,1000.0,65.45
2008-09-25,76.0,76.0,76.0,76.0,200.0,65.45
2008-09-24,77.0,77.0,77.0,77.0,0.0,66.32
2008-09-23,77.01,77.01,77.0,77.0,700.0,66.32
2008-09-22,78.15,78.15,78.15,78.15,500.0,67.31
2008-09-19,77.3,77.3,77.3,77.3,200.0,66.57
2008-09-18,75.01,75.01,75.01,75.01,300.0,64.6
2008-09-17,78.5,78.5,77.0,77.0,1100.0,66.32
2008-09-16,77.0,79.49,75.01,79.49,1100.0,68.46
2008-09-15,77.01,77.01,77.01,77.01,100.0,66.32
2008-09-12,79.0,79.0,79.0,79.0,0.0,68.04
2008-09-11,81.6,81.6,79.0,79.0,1100.0,68.04
2008-09-10,81.75,81.75,81.75,81.75,0.0,70.28
2008-09-09,81.76,82.01,81.75,81.75,800.0,70.28
2008-09-08,82.85,82.85,82.85,82.85,300.0,71.22
2008-09-05,83.94,83.94,83.94,83.94,400.0,72.16
2008-09-04,82.01,82.01,82.0,82.0,900.0,70.49
2008-09-03,84.0,84.0,84.0,84.0,0.0,72.21
2008-09-02,84.0,84.0,84.0,84.0,200.0,72.21
2008-08-29,84.0,84.0,84.0,84.0,0.0,72.21
2008-08-28,84.0,84.0,84.0,84.0,200.0,72.21
2008-08-27,85.0,85.0,84.0,84.0,200.0,72.21
2008-08-26,84.86,84.86,84.86,84.86,0.0,72.95
2008-08-25,84.86,84.86,84.86,84.86,0.0,72.95
2008-08-22,84.86,84.86,84.86,84.86,0.0,72.95
2008-08-21,83.25,84.86,83.25,84.86,3300.0,72.95
2008-08-20,84.58,84.6,82.0,84.5,4600.0,72.64
2008-08-19,82.29,82.29,82.29,82.29,0.0,70.74
2008-08-18,82.29,82.29,82.29,82.29,100.0,70.74
2008-08-15,81.5,81.5,81.5,81.5,0.0,70.06
2008-08-14,81.5,81.5,81.5,81.5,0.0,70.06
2008-08-13,81.8,81.8,81.5,81.5,1000.0,70.06
2008-08-12,81.76,81.76,81.76,81.76,500.0,70.29
2008-08-11,81.78,81.78,81.78,81.78,0.0,70.3
2008-08-08,81.78,81.78,81.78,81.78,0.0,70.3
2008-08-07,81.78,81.78,81.78,81.78,0.0,70.3
2008-08-06,81.78,81.78,81.78,81.78,0.0,70.3
2008-08-05,81.78,81.78,81.78,81.78,200.0,70.3
2008-08-01,83.99,84.0,83.99,84.0,1100.0,72.21
2008-07-31,84.0,84.0,84.0,84.0,0.0,72.21
2008-07-30,84.0,84.0,84.0,84.0,1100.0,72.21
2008-07-29,83.5,83.5,83.5,83.5,0.0,71.78
2008-07-28,83.51,83.51,83.5,83.5,1500.0,71.78
2008-07-25,83.98,84.98,83.98,84.98,1500.0,73.05
2008-07-24,81.75,81.75,81.75,81.75,0.0,70.28
2008-07-23,81.75,81.75,81.75,81.75,0.0,70.28
2008-07-22,81.75,81.75,81.75,81.75,0.0,70.28
2008-07-21,81.75,81.75,81.75,81.75,100.0,70.28
2008-07-18,81.51,81.51,81.51,81.51,0.0,70.07
2008-07-17,81.51,81.51,81.51,81.51,0.0,70.07
2008-07-16,81.51,81.51,81.51,81.51,0.0,70.07
2008-07-15,83.0,83.0,81.51,81.51,900.0,70.07
2008-07-14,83.0,83.0,83.0,83.0,0.0,71.35
2008-07-11,83.0,83.0,83.0,83.0,0.0,71.35
2008-07-10,82.99,83.0,82.99,83.0,400.0,71.35
2008-07-09,83.0,83.0,83.0,83.0,0.0,71.35
2008-07-08,83.0,83.0,83.0,83.0,300.0,71.35
2008-07-07,82.77,82.77,82.71,82.71,500.0,71.1
2008-07-04,84.0,86.99,84.0,86.99,300.0,74.78
2008-07-03,84.51,84.51,84.51,84.51,0.0,72.65
2008-07-02,84.51,84.51,84.51,84.51,0.0,72.65
2008-06-30,84.51,84.51,84.51,84.51,0.0,72.65
2008-06-27,84.5,84.51,84.5,84.51,2000.0,72.65
2008-06-26,82.26,84.25,82.26,84.25,400.0,72.43
2008-06-25,85.49,85.5,85.49,85.5,400.0,73.5
2008-06-24,84.5,85.0,82.27,85.0,3000.0,73.07
